Date,Primary Type,Location Description,Arrest,Ward,Year,Latitude,Longitude
09/06/23 18:02,BATTERY,RESIDENCE,false,37,2023,41.88639335,-87.76508077
09/06/23 0:05,SEX OFFENSE,ALLEY,false,40,2023,41.97002759,-87.6962941
09/06/23 18:11,BATTERY,RESIDENCE,false,45,2023,41.97526748,-87.75347571
09/06/23 19:30,MOTOR VEHICLE THEFT,STREET,false,24,2023,41.87183878,-87.72611793
09/06/23 4:02,OFFENSE INVOLVING CHILDREN,APARTMENT,true,35,2023,41.92147059,-87.73280178
09/06/23 21:25,ASSAULT,RESIDENCE,true,48,2023,41.98618117,-87.658097
09/06/23 16:20,PUBLIC PEACE VIOLATION,STREET,false,1,2023,41.90650774,-87.67979596
09/06/23 15:15,BATTERY,SCHOOL - PUBLIC GROUNDS,false,3,2023,41.85605158,-87.62821881
09/06/23 20:00,THEFT,STREET,false,35,2023,41.93922493,-87.71660276
09/06/23 7:30,THEFT,STREET,false,35,2023,41.92649798,-87.71114707
09/06/23 22:25,CRIMINAL DAMAGE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,13,2023,41.78854784,-87.74145836
09/06/23 1:00,THEFT,STREET,false,37,2023,41.91188078,-87.76430735
08/25/2024 05:31:00 AM,BURGLARY,SMALL RETAIL STORE,false,3,2024,41.80936632,-87.61759851
09/06/23 18:00,CRIMINAL DAMAGE,STREET,false,4,2023,41.80703006,-87.59193081
09/06/23 21:30,MOTOR VEHICLE THEFT,APARTMENT,false,33,2023,41.96002893,-87.70698989
09/06/23 8:00,OFFENSE INVOLVING CHILDREN,SCHOOL - PUBLIC BUILDING,false,10,2023,41.69854131,-87.53286584
07/07/23 4:00,THEFT,RESIDENCE - PORCH / HALLWAY,false,7,2023,41.72900636,-87.55814297
09/06/23 18:05,CRIMINAL DAMAGE,CTA BUS,false,2,2023,41.89677291,-87.62146443
09/06/23 20:30,ASSAULT,STREET,false,17,2023,41.76072086,-87.65278717
09/07/23 0:00,THEFT,PARKING LOT / GARAGE (NON RESIDENTIAL),false,10,2023,41.66581486,-87.55885388
09/06/23 23:50,BATTERY,APARTMENT,false,24,2023,41.87188334,-87.7043154
09/06/23 17:47,DECEPTIVE PRACTICE,ATM (AUTOMATIC TELLER MACHINE),false,34,2023,41.88162419,-87.62939191
09/06/23 13:50,MOTOR VEHICLE THEFT,STREET,false,2,2023,41.89701226,-87.63271602
09/01/23 13:00,DECEPTIVE PRACTICE,APARTMENT,false,4,2023,41.84389246,-87.62209863
09/06/23 11:40,PUBLIC PEACE VIOLATION,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,true,13,2023,41.78898704,-87.74147999
09/06/23 3:50,CRIMINAL TRESPASS,CONSTRUCTION SITE,false,45,2023,41.95343636,-87.74627323
09/06/23 11:58,THEFT,RESIDENCE,false,8,2023,41.75651843,-87.58343052
09/06/23 16:15,OFFENSE INVOLVING CHILDREN,POLICE FACILITY / VEHICLE PARKING LOT,false,1,2023,41.92102149,-87.69730355
09/06/23 1:45,ROBBERY,RESTAURANT,true,47,2023,41.94718389,-87.68826909
08/25/2024 06:30:00 AM,MOTOR VEHICLE THEFT,STREET,false,14,2024,41.78926071,-87.70465807
07/17/2023 01:00:00 PM,DECEPTIVE PRACTICE,RESIDENCE,false,18,2023,41.7644875,-87.69611012
09/06/23 14:45,DECEPTIVE PRACTICE,COMMERCIAL / BUSINESS OFFICE,false,19,2023,41.72192149,-87.68209468
09/06/23 18:50,OTHER OFFENSE,SIDEWALK,false,15,2023,41.80110214,-87.68731572
09/06/23 7:00,BATTERY,APARTMENT,false,45,2023,41.95470465,-87.72062622
09/06/23 14:04,OTHER OFFENSE,APARTMENT,false,35,2023,41.95273487,-87.71408296
09/06/23 13:00,CRIMINAL DAMAGE,ALLEY,false,49,2023,42.01498163,-87.66705459
08/26/2024 12:00:00 AM,CRIMINAL SEXUAL ASSAULT,HOSPITAL BUILDING / GROUNDS,false,5,2024,41.7921955,-87.60495851
09/06/23 18:55,ASSAULT,GAS STATION,false,49,2023,41.99810367,-87.66826445
09/06/23 0:02,BATTERY,RESIDENCE,true,10,2023,41.65559462,-87.59679886
09/06/23 8:48,THEFT,STREET,false,5,2023,41.80366152,-87.58369528
09/06/23 12:24,DECEPTIVE PRACTICE,APARTMENT,false,50,2023,42.01220521,-87.69370974
09/06/23 20:20,ASSAULT,APARTMENT,false,17,2023,41.75590855,-87.65763916
09/06/23 10:00,THEFT,AIRPORT BUILDING NON-TERMINAL - NON-SECURE AREA,false,41,2023,41.97629041,-87.90522722
09/06/23 19:00,CRIMINAL DAMAGE,STREET,false,15,2023,41.78213298,-87.70201083
09/04/23 5:00,THEFT,STREET,false,25,2023,41.85682944,-87.66988071
09/07/23 0:00,CRIMINAL TRESPASS,STREET,false,3,2023,41.85427337,-87.62466317
09/06/23 12:16,NARCOTICS,ALLEY,true,24,2023,41.86618416,-87.72428806
09/06/23 0:08,ASSAULT,APARTMENT,false,37,2023,41.89792483,-87.7249379
09/06/23 9:00,CRIMINAL SEXUAL ASSAULT,APARTMENT,false,30,2023,41.9458639,-87.76791271
09/06/23 8:00,BATTERY,APARTMENT,false,45,2023,41.95470465,-87.72062622
09/06/23 0:55,BATTERY,SIDEWALK,true,34,2023,41.8790601,-87.62610788
09/06/23 4:32,MOTOR VEHICLE THEFT,STREET,false,27,2023,41.89703228,-87.66413882
09/03/23 7:00,THEFT,STREET,false,43,2023,41.9139303,-87.63675248
09/06/23 6:08,BATTERY,APARTMENT,true,21,2023,41.71882357,-87.64314179
09/06/23 6:00,CRIMINAL DAMAGE,RESIDENCE - PORCH / HALLWAY,false,27,2023,41.88221937,-87.67754642
08/08/23 12:00,DECEPTIVE PRACTICE,APARTMENT,false,4,2023,41.80776362,-87.60233933
08/28/2023 12:00:00 PM,OTHER OFFENSE,APARTMENT,false,27,2023,41.88083405,-87.67908085
09/06/23 13:00,THEFT,SMALL RETAIL STORE,false,35,2023,41.93196285,-87.71287637
08/25/2024 09:38:00 AM,OTHER OFFENSE,STREET,false,50,2024,41.99768017,-87.69271478
09/06/23 15:00,BURGLARY,APARTMENT,false,3,2023,41.86503537,-87.62941605
09/06/23 1:00,THEFT,STREET,false,35,2023,41.93820422,-87.71002255
09/06/23 4:45,MOTOR VEHICLE THEFT,RESIDENCE,true,21,2023,41.67233302,-87.64333486
09/06/23 12:30,NARCOTICS,PARK PROPERTY,true,20,2023,41.79894539,-87.65498678
09/06/23 15:30,MOTOR VEHICLE THEFT,STREET,false,45,2023,41.95519016,-87.75171292
09/06/23 3:30,THEFT,STREET,false,44,2023,41.94474908,-87.65668177
09/06/23 2:00,MOTOR VEHICLE THEFT,PARKING LOT / GARAGE (NON RESIDENTIAL),false,39,2023,41.9833817,-87.70893109
09/06/23 3:05,MOTOR VEHICLE THEFT,STREET,false,18,2023,41.74545436,-87.69983085
09/06/23 23:26,ROBBERY,TAVERN / LIQUOR STORE,false,1,2023,41.91029188,-87.68997426
09/06/23 7:20,THEFT,SCHOOL - PUBLIC BUILDING,false,1,2023,41.90243771,-87.68701156
09/06/23 6:20,ROBBERY,SIDEWALK,false,8,2023,41.7547878,-87.57605484
09/06/23 1:17,PUBLIC PEACE VIOLATION,STREET,true,34,2023,41.87071879,-87.63256998
09/06/23 18:30,THEFT,SMALL RETAIL STORE,false,43,2023,41.91136705,-87.62640164
09/06/23 23:12,BATTERY,STREET,false,9,2023,41.69073279,-87.62646106
09/06/23 8:03,OTHER OFFENSE,APARTMENT,false,33,2023,41.96601856,-87.71084725
09/06/23 1:00,CRIMINAL DAMAGE,RESIDENCE - PORCH / HALLWAY,false,46,2023,41.95850682,-87.64806171
09/06/23 12:05,THEFT,SIDEWALK,false,23,2023,41.79974919,-87.75149962
09/06/23 16:15,ASSAULT,STREET,false,21,2023,41.70687504,-87.62826552
09/06/23 13:20,ASSAULT,RESIDENCE,false,10,2023,41.65918975,-87.55515666
09/06/23 17:51,ROBBERY,STREET,true,37,2023,41.88732762,-87.75816083
08/25/2024 08:06:00 PM,CRIMINAL DAMAGE,SMALL RETAIL STORE,false,26,2024,41.91058325,-87.72635338
09/06/23 15:57,BATTERY,RESIDENCE,false,16,2023,41.79576025,-87.65005855
09/06/23 4:00,BATTERY,APARTMENT,false,7,2023,41.76148464,-87.55806373
09/06/23 21:00,CRIMINAL DAMAGE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,10,2023,41.69869627,-87.56317214
09/06/23 21:12,CRIMINAL TRESPASS,STREET,true,17,2023,41.75523928,-87.67327725
09/06/23 18:25,PUBLIC PEACE VIOLATION,STREET,true,42,2023,41.89130316,-87.62805528
08/25/2024 03:48:00 AM,BATTERY,CTA PLATFORM,false,20,2024,41.79453381,-87.63143854
08/25/2024 02:45:00 PM,THEFT,DEPARTMENT STORE,false,1,2024,41.91062494,-87.66799767
09/06/23 16:00,THEFT,RESIDENCE - YARD (FRONT / BACK),false,40,2023,42.00357479,-87.68152243
09/06/23 15:30,THEFT,ATHLETIC CLUB,false,44,2023,41.93722767,-87.64430547
09/06/23 2:00,THEFT,VEHICLE NON-COMMERCIAL,false,6,2023,41.76649077,-87.64198964
09/06/23 13:40,THEFT,STREET,false,20,2023,41.80908117,-87.63367498
09/06/23 12:23,BATTERY,SCHOOL - PUBLIC BUILDING,false,50,2023,42.01516417,-87.69729739
09/06/23 15:22,BATTERY,STREET,false,6,2023,41.76935057,-87.61474798
09/06/23 19:00,THEFT,PARKING LOT / GARAGE (NON RESIDENTIAL),false,2,2023,41.9091891,-87.6510582
09/06/23 14:00,THEFT,APARTMENT,false,44,2023,41.93343392,-87.64136209
09/05/23 13:00,THEFT,OTHER (SPECIFY),false,22,2023,41.85143075,-87.72475471
09/06/23 12:06,BATTERY,RESIDENCE,false,1,2023,41.91685518,-87.69472889
09/06/23 9:00,THEFT,CHURCH / SYNAGOGUE / PLACE OF WORSHIP,false,30,2023,41.94631639,-87.73167542
09/06/23 21:00,ASSAULT,APARTMENT,true,17,2023,41.76606298,-87.68196371
09/06/23 8:30,OTHER OFFENSE,APARTMENT,false,48,2023,41.9935587,-87.6554955
09/06/23 20:56,ASSAULT,APARTMENT,false,1,2023,41.90313335,-87.68045852
09/06/23 18:00,CRIMINAL DAMAGE,APARTMENT,false,46,2023,41.95349771,-87.64790582
09/06/23 13:30,PUBLIC PEACE VIOLATION,SIDEWALK,false,39,2023,41.99033256,-87.78118469
09/06/23 14:30,BATTERY,SCHOOL - PUBLIC BUILDING,true,4,2023,41.87289448,-87.62756008
09/06/23 22:33,ROBBERY,RESIDENCE - YARD (FRONT / BACK),false,23,2023,41.79434063,-87.71583372
09/06/23 20:30,MOTOR VEHICLE THEFT,STREET,false,7,2023,41.73278789,-87.56589014
09/06/23 7:52,BATTERY,OTHER (SPECIFY),false,16,2023,41.77866106,-87.68227253
09/06/23 12:00,THEFT,APARTMENT,false,27,2023,41.88325736,-87.66954127
09/06/23 0:30,ASSAULT,RESIDENCE,true,27,2023,41.88193377,-87.70199516
09/06/23 10:22,BATTERY,CTA STATION,false,24,2023,41.8740601,-87.70592431
09/06/23 20:01,NARCOTICS,STREET,true,6,2023,41.75075738,-87.63603477
09/06/23 9:00,SEX OFFENSE,SCHOOL - PUBLIC GROUNDS,false,30,2023,41.94284829,-87.76908617
05/07/23 14:00,THEFT,APARTMENT,false,10,2023,41.64858878,-87.53996444
09/06/23 4:15,OTHER OFFENSE,APARTMENT,true,5,2023,41.80170938,-87.59669769
09/06/23 23:00,ASSAULT,STREET,false,6,2023,41.76642702,-87.63102653
09/06/23 23:40,ASSAULT,SIDEWALK,false,50,2023,42.01204803,-87.70050399
09/06/23 6:00,ASSAULT,RESTAURANT,false,42,2023,41.88798867,-87.62546955
09/06/23 22:00,MOTOR VEHICLE THEFT,STREET,false,9,2023,41.66611987,-87.64151635
09/06/23 15:49,THEFT,SMALL RETAIL STORE,false,34,2023,41.88570024,-87.64172685
09/06/23 17:34,THEFT,DEPARTMENT STORE,true,34,2023,41.88350019,-87.6278767
09/06/23 13:30,OTHER OFFENSE,APARTMENT,false,8,2023,41.72853976,-87.59736201
09/06/23 17:07,OTHER OFFENSE,APARTMENT,false,27,2023,41.89677401,-87.64094257
09/02/23 19:00,THEFT,STREET,false,27,2023,41.88683958,-87.70383084
09/04/23 14:30,DECEPTIVE PRACTICE,CTA BUS,false,15,2023,41.79370326,-87.69314746
08/25/2023 06:00:00 PM,CRIMINAL SEXUAL ASSAULT,APARTMENT,false,17,2023,41.7369442,-87.65093882
09/06/23 23:14,CRIMINAL DAMAGE,RESIDENCE,false,8,2023,41.72292995,-87.60591348
09/06/23 21:30,THEFT,STREET,false,20,2023,41.78474033,-87.6222101
09/06/23 5:08,ROBBERY,STREET,false,8,2023,41.73658231,-87.57692092
09/06/23 13:58,DECEPTIVE PRACTICE,OTHER (SPECIFY),false,1,2023,41.92840857,-87.70420874
08/30/2023 11:00:00 AM,THEFT,RESIDENCE - GARAGE,false,40,2023,41.97797876,-87.69899153
09/06/23 20:02,ROBBERY,STREET,true,7,2023,41.71895793,-87.56568476
09/06/23 14:00,OTHER OFFENSE,APARTMENT,false,16,2023,41.79322311,-87.65120397
09/06/23 18:18,SEX OFFENSE,OTHER (SPECIFY),false,36,2023,41.89501368,-87.67574069
08/25/2024 05:00:00 PM,THEFT,PARKING LOT / GARAGE (NON RESIDENTIAL),false,42,2024,41.89250768,-87.62623869
09/06/23 8:40,CRIMINAL DAMAGE,VEHICLE NON-COMMERCIAL,false,7,2023,41.75541228,-87.56225623
09/06/23 8:00,DECEPTIVE PRACTICE,APARTMENT,false,36,2023,41.92246735,-87.77931928
09/06/23 21:00,OTHER OFFENSE,RESIDENCE,false,17,2023,41.76247502,-87.70843471
09/06/23 20:00,THEFT,CONVENIENCE STORE,false,36,2023,41.89111876,-87.68670699
09/06/23 10:00,MOTOR VEHICLE THEFT,PARKING LOT / GARAGE (NON RESIDENTIAL),false,42,2023,41.89328168,-87.62759645
09/06/23 4:49,CRIMINAL DAMAGE,APARTMENT,false,10,2023,41.69999994,-87.56318954
08/25/2024 09:00:00 PM,CRIMINAL DAMAGE,STREET,false,15,2024,41.78629976,-87.70018792
09/06/23 16:16,THEFT,APARTMENT,false,5,2023,41.76797307,-87.57714245
09/06/23 11:15,BATTERY,RESIDENCE,false,39,2023,41.98895643,-87.71882653
09/06/23 23:00,THEFT,STREET,false,16,2023,41.77497303,-87.68963101
08/23/2023 06:30:00 PM,THEFT,OTHER (SPECIFY),false,27,2023,41.87741656,-87.69798213
08/25/2024 10:00:00 AM,CRIMINAL TRESPASS,CONVENIENCE STORE,false,37,2024,41.89488416,-87.7612334
09/06/23 4:30,MOTOR VEHICLE THEFT,PARKING LOT / GARAGE (NON RESIDENTIAL),false,10,2023,41.66581486,-87.55885388
09/06/23 8:54,BATTERY,STREET,false,17,2023,41.74938411,-87.65370947
09/06/23 15:38,BATTERY,STREET,false,29,2023,41.87385519,-87.76237929
09/06/23 18:20,BATTERY,VEHICLE NON-COMMERCIAL,false,15,2023,41.81496906,-87.66999375
09/06/23 20:36,THEFT,DEPARTMENT STORE,false,18,2023,41.74806034,-87.7413027
09/06/23 12:56,BATTERY,RESIDENCE,false,9,2023,41.69530861,-87.62395405
09/06/23 13:15,BATTERY,HOTEL / MOTEL,true,42,2023,41.89482493,-87.63178864
09/06/23 9:20,CRIMINAL DAMAGE,APARTMENT,false,6,2023,41.77420075,-87.62152367
09/06/23 16:54,CRIMINAL DAMAGE,STREET,false,7,2023,41.74932776,-87.55527466
09/06/23 18:00,THEFT,STREET,false,38,2023,41.94799734,-87.79851488
08/25/2024 06:00:00 PM,CRIMINAL DAMAGE,STREET,false,3,2024,41.81299729,-87.61764612
09/06/23 18:00,CRIMINAL DAMAGE,STREET,false,4,2023,41.80689027,-87.58983438
09/06/23 8:05,ASSAULT,STREET,false,27,2023,41.89544998,-87.65358453
09/06/23 14:10,SEX OFFENSE,HOSPITAL BUILDING / GROUNDS,false,2,2023,41.89677291,-87.62146443
07/03/23 0:00,SEX OFFENSE,APARTMENT,false,1,2023,41.90316867,-87.67846717
09/06/23 14:00,THEFT,PARKING LOT / GARAGE (NON RESIDENTIAL),false,10,2023,41.69590816,-87.59582281
09/06/23 18:00,THEFT,APARTMENT,false,5,2023,41.76703601,-87.58280952
08/30/2023 04:18:00 PM,DECEPTIVE PRACTICE,APARTMENT,false,37,2023,41.89892229,-87.73195888
09/06/23 19:00,MOTOR VEHICLE THEFT,PARKING LOT / GARAGE (NON RESIDENTIAL),false,46,2023,41.9584742,-87.65087832
08/01/23 12:00,THEFT,STREET,false,5,2023,41.79736226,-87.58267949
09/06/23 9:25,SEX OFFENSE,SCHOOL - PUBLIC BUILDING,false,21,2023,41.73506684,-87.65089641
09/06/23 22:00,THEFT,RESIDENCE,false,29,2023,41.89386538,-87.76886373
09/06/23 23:45,CRIMINAL TRESPASS,STREET,true,9,2023,41.69073279,-87.62646106
09/06/23 16:05,THEFT,CAR WASH,false,30,2023,41.94728543,-87.74712367
09/06/23 9:25,ASSAULT,CTA BUS,false,9,2023,41.70788603,-87.60641636
09/06/23 21:45,ASSAULT,APARTMENT,false,20,2023,41.78690318,-87.62226687
09/06/23 17:47,CRIMINAL DAMAGE,RESIDENCE,false,8,2023,41.75276137,-87.58089422
09/06/23 17:25,CRIMINAL DAMAGE,APARTMENT,false,48,2023,41.98729227,-87.65897907
09/06/23 0:14,ROBBERY,RESIDENCE - GARAGE,false,11,2023,41.85060173,-87.63589842
09/06/23 17:21,PUBLIC PEACE VIOLATION,ALLEY,true,9,2023,41.69439319,-87.62414718
08/01/23 9:43,OFFENSE INVOLVING CHILDREN,RESIDENCE,false,10,2023,41.74012783,-87.55512192
09/06/23 15:30,CRIMINAL DAMAGE,STREET,false,4,2023,41.81976781,-87.60030247
09/06/23 16:00,MOTOR VEHICLE THEFT,STREET,false,50,2023,41.99593935,-87.68812645
09/06/23 12:00,DECEPTIVE PRACTICE,APARTMENT,false,27,2023,41.905834,-87.63842747
09/06/23 15:20,BATTERY,CONVENIENCE STORE,false,14,2023,41.78345163,-87.70326286
09/06/23 9:08,PUBLIC PEACE VIOLATION,ALLEY,false,8,2023,41.74588634,-87.59690376
09/06/23 14:30,BATTERY,SIDEWALK,false,46,2023,41.96347847,-87.66420139
09/06/23 13:00,CRIMINAL TRESPASS,APARTMENT,false,27,2023,41.88653051,-87.69704717
09/06/23 3:24,THEFT,STREET,false,20,2023,41.78473284,-87.6290118
09/06/23 1:00,MOTOR VEHICLE THEFT,STREET,false,6,2023,41.73955842,-87.61299169
09/06/23 11:52,OTHER OFFENSE,RESIDENCE,false,18,2023,41.73989712,-87.73568735
08/25/2024 06:00:00 AM,BATTERY,APARTMENT,false,37,2024,41.88866277,-87.74866623
09/06/23 11:00,ASSAULT,RESIDENCE - YARD (FRONT / BACK),false,38,2023,41.95024738,-87.78279167
08/25/2024 02:00:00 PM,PUBLIC PEACE VIOLATION,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,true,13,2024,41.78898704,-87.74147999
09/06/23 23:29,BURGLARY,APARTMENT,false,27,2023,41.8783869,-87.69234702
09/06/23 4:00,THEFT,APARTMENT,false,4,2023,41.81237358,-87.60443282
09/06/23 13:10,CRIMINAL DAMAGE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,27,2023,41.88293181,-87.69291853
09/06/23 20:00,MOTOR VEHICLE THEFT,STREET,false,46,2023,41.95935484,-87.65361169
09/07/23 0:00,DECEPTIVE PRACTICE,APARTMENT,false,17,2023,41.74981542,-87.65008425
09/06/23 16:30,ASSAULT,RESIDENCE,false,31,2023,41.93597094,-87.74549991
09/06/23 22:07,ASSAULT,STREET,false,8,2023,41.74847212,-87.6038882
09/06/23 14:30,OTHER OFFENSE,RESIDENCE,false,37,2023,41.90126792,-87.75207396
09/06/23 23:00,THEFT,STREET,false,5,2023,41.79283195,-87.59162873
09/06/23 14:30,OTHER OFFENSE,CAR WASH,true,19,2023,41.70055152,-87.65833251
09/06/23 23:00,THEFT,VEHICLE NON-COMMERCIAL,false,4,2023,41.83368122,-87.61243999
09/06/23 6:40,THEFT,SMALL RETAIL STORE,false,34,2023,41.88570208,-87.64203164
09/06/23 20:20,THEFT,RESTAURANT,false,42,2023,41.88752199,-87.6245529
09/06/23 19:00,MOTOR VEHICLE THEFT,STREET,false,20,2023,41.80469598,-87.63325322
09/04/23 21:00,THEFT,RESIDENCE - YARD (FRONT / BACK),false,1,2023,41.90329986,-87.67024472
09/06/23 21:30,BATTERY,APARTMENT,false,20,2023,41.78690318,-87.62226687
09/06/23 12:40,ASSAULT,RESIDENCE - YARD (FRONT / BACK),false,25,2023,41.85888016,-87.65497778
09/06/23 21:57,PUBLIC PEACE VIOLATION,STREET,true,24,2023,41.87324282,-87.72540701
09/06/23 13:00,THEFT,STREET,false,6,2023,41.7656528,-87.61807357
09/06/23 16:00,CRIMINAL DAMAGE,STREET,false,4,2023,41.80557774,-87.59056479
09/05/23 15:00,DECEPTIVE PRACTICE,COMMERCIAL / BUSINESS OFFICE,false,36,2023,41.89067449,-87.68578595
08/21/2023 09:40:00 AM,ASSAULT,APARTMENT,false,48,2023,41.99157427,-87.65543195
09/06/23 8:00,CRIMINAL DAMAGE,STREET,false,27,2023,41.8887098,-87.71367337
09/06/23 11:00,BURGLARY,APARTMENT,false,40,2023,41.98363881,-87.69431574
09/06/23 2:00,BATTERY,SIDEWALK,false,44,2023,41.93991914,-87.65341016
09/06/23 18:00,CRIMINAL DAMAGE,STREET,false,4,2023,41.80606347,-87.59098831
09/06/23 8:30,BATTERY,NURSING / RETIREMENT HOME,false,49,2023,42.01767601,-87.66556919
09/06/23 22:00,BATTERY,RESIDENCE,false,4,2023,41.81237859,-87.60825871
09/02/23 9:00,DECEPTIVE PRACTICE,APARTMENT,false,40,2023,41.99560272,-87.67284475
09/06/23 7:45,CRIMINAL DAMAGE,APARTMENT,true,30,2023,41.9508725,-87.730765
09/06/23 1:00,THEFT,STREET,false,32,2023,41.91306073,-87.67831096
09/06/23 17:40,CRIMINAL DAMAGE,SMALL RETAIL STORE,false,34,2023,41.86741731,-87.62716875
09/06/23 1:30,SEX OFFENSE,CTA TRAIN,false,28,2023,41.8866684,-87.74611368
09/02/23 13:00,BATTERY,APARTMENT,false,39,2023,41.97936582,-87.71277316
08/25/2024 02:45:00 AM,THEFT,BAR OR TAVERN,false,46,2024,41.94813137,-87.6495109
09/06/23 20:00,BATTERY,APARTMENT,false,17,2023,41.75609493,-87.6446594
09/06/23 9:30,BATTERY,SCHOOL - PUBLIC GROUNDS,false,14,2023,41.80320189,-87.72198373
09/03/23 12:45,THEFT,SMALL RETAIL STORE,false,32,2023,41.92507895,-87.67373434
09/06/23 22:10,ASSAULT,STREET,false,26,2023,41.91727917,-87.71707865
09/06/23 11:32,CRIMINAL DAMAGE,ALLEY,false,10,2023,41.70364062,-87.53528545
09/06/23 13:24,ASSAULT,STREET,true,20,2023,41.81641543,-87.62943881
09/06/23 23:31,PUBLIC PEACE VIOLATION,STREET,true,39,2023,41.97533458,-87.7483118
08/25/2024 09:36:00 PM,ASSAULT,CHA APARTMENT,true,27,2024,41.87756742,-87.68471389
09/06/23 16:55,ROBBERY,SIDEWALK,false,27,2023,41.89551514,-87.71055902
09/06/23 7:10,MOTOR VEHICLE THEFT,STREET,false,46,2023,41.96036017,-87.65053465
08/25/2024 12:45:00 AM,BATTERY,SIDEWALK,false,12,2024,41.81929355,-87.69361536
09/06/23 16:12,BATTERY,POLICE FACILITY / VEHICLE PARKING LOT,true,1,2023,41.92102149,-87.69730355
08/25/2024 06:30:00 AM,THEFT,GAS STATION,false,20,2024,41.7804394,-87.60372767
09/06/23 3:00,CRIMINAL DAMAGE,STREET,false,11,2023,41.85092747,-87.63531128
09/06/23 13:00,CRIMINAL DAMAGE,STREET,false,46,2023,41.95935327,-87.64689082
09/06/23 20:51,PUBLIC PEACE VIOLATION,PARKING LOT / GARAGE (NON RESIDENTIAL),true,37,2023,41.89486235,-87.76402503
09/06/23 22:00,MOTOR VEHICLE THEFT,STREET,false,28,2023,41.88496005,-87.72579172
09/06/23 1:26,OTHER OFFENSE,STREET,false,43,2023,41.91352886,-87.6258524
09/06/23 15:51,CRIMINAL DAMAGE,RESIDENCE,false,7,2023,41.74590509,-87.54914144
09/06/23 19:40,MOTOR VEHICLE THEFT,STREET,false,2,2023,41.89876792,-87.62411633
09/06/23 21:00,MOTOR VEHICLE THEFT,STREET,false,9,2023,41.71971727,-87.63752426
