Date,Primary Type,Location Description,Arrest,Ward,Year,Latitude,Longitude
09/01/23 0:00,DECEPTIVE PRACTICE,APARTMENT,false,3,2023,41.81769067,-87.62305996
09/06/23 23:30,THEFT,STREET,false,1,2023,41.90969171,-87.68232779
09/06/23 2:00,ROBBERY,CTA BUS,false,9,2023,41.72169912,-87.62546609
09/06/23 20:05,PUBLIC PEACE VIOLATION,STREET,true,21,2023,41.72129276,-87.65687005
09/06/23 16:47,THEFT,APARTMENT,false,28,2023,41.88315079,-87.74353491
09/06/23 20:10,ASSAULT,STREET,true,33,2023,41.9393859,-87.69930066
09/06/23 20:00,DECEPTIVE PRACTICE,SIDEWALK,false,14,2023,41.77861818,-87.70312686
09/06/23 6:43,THEFT,GOVERNMENT BUILDING / PROPERTY,true,28,2023,41.8629061,-87.65685888
09/06/23 21:00,BURGLARY,VEHICLE NON-COMMERCIAL,false,4,2023,41.84267447,-87.62040192
09/06/23 22:30,OTHER OFFENSE,SCHOOL - PUBLIC GROUNDS,false,30,2023,41.93542876,-87.7834006
09/06/23 3:34,BURGLARY,BAR OR TAVERN,false,40,2023,41.97342657,-87.69166342
09/06/23 18:00,BATTERY,GROCERY FOOD STORE,false,23,2023,41.79798376,-87.72329858
08/25/2024 01:00:00 AM,THEFT,RESIDENCE - YARD (FRONT / BACK),false,47,2024,41.96020446,-87.67079485
09/06/23 8:40,THEFT,APARTMENT,false,28,2023,41.86337575,-87.65645745
09/06/23 11:00,BATTERY,SCHOOL - PUBLIC BUILDING,false,50,2023,42.01516417,-87.69729739
09/06/23 13:35,BATTERY,SIDEWALK,true,20,2023,41.7938346,-87.62928988
09/06/23 2:00,THEFT,APARTMENT,false,15,2023,41.8078429,-87.67345647
09/02/23 23:00,MOTOR VEHICLE THEFT,STREET,false,5,2023,41.77242977,-87.5838391
09/06/23 0:25,BATTERY,RESIDENCE,false,18,2023,41.73675896,-87.71723564
09/06/23 0:30,THEFT,VEHICLE NON-COMMERCIAL,false,29,2023,41.8860694,-87.76672155
09/06/23 14:28,NARCOTICS,STREET,false,24,2023,41.85885891,-87.72568643
09/06/23 21:50,CRIMINAL DAMAGE,RESIDENCE,false,7,2023,41.74590509,-87.54914144
09/06/23 15:48,BATTERY,RESIDENCE,false,19,2023,41.7063765,-87.68577827
09/06/23 6:50,BURGLARY,APARTMENT,false,3,2023,41.80333141,-87.61799944
09/06/23 19:15,THEFT,VEHICLE NON-COMMERCIAL,false,47,2023,41.95045897,-87.68265203
09/06/23 14:30,ASSAULT,SCHOOL - PUBLIC GROUNDS,false,43,2023,41.91386132,-87.64625425
09/06/23 8:30,DECEPTIVE PRACTICE,APARTMENT,false,17,2023,41.76061657,-87.71086082
09/06/23 11:00,BATTERY,APARTMENT,false,5,2023,41.77804747,-87.58638773
09/06/23 14:30,BURGLARY,APARTMENT,false,3,2023,41.81421223,-87.61972721
09/06/23 4:30,THEFT,STREET,false,27,2023,41.89702987,-87.66419761
07/14/2023 12:00:00 AM,DECEPTIVE PRACTICE,OTHER (SPECIFY),false,10,2023,41.71088835,-87.55367277
06/23/2023 10:00:00 AM,MOTOR VEHICLE THEFT,OTHER (SPECIFY),false,28,2023,41.87619437,-87.72413428
09/03/23 17:30,ASSAULT,RESIDENCE,false,3,2023,41.82115354,-87.62477167
09/06/23 16:16,ASSAULT,STREET,false,24,2023,41.85921754,-87.73230167
09/06/23 20:00,OTHER OFFENSE,RESIDENCE,false,25,2023,41.85702689,-87.65482484
09/06/23 15:30,THEFT,DEPARTMENT STORE,true,34,2023,41.88247092,-87.62784763
09/06/23 7:15,THEFT,STREET,false,44,2023,41.95111649,-87.65496383
09/06/23 12:45,CRIMINAL TRESPASS,RESIDENCE - PORCH / HALLWAY,false,34,2023,41.87322088,-87.65764602
09/06/23 9:30,SEX OFFENSE,HOSPITAL BUILDING / GROUNDS,false,7,2023,41.72621915,-87.56729444
09/06/23 23:20,ROBBERY,APARTMENT,false,22,2023,41.84358807,-87.71354376
09/06/23 7:00,DECEPTIVE PRACTICE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,40,2023,41.97533468,-87.69231358
09/06/23 18:00,THEFT,VEHICLE NON-COMMERCIAL,false,8,2023,41.75080949,-87.59303986
09/06/23 7:46,OTHER OFFENSE,RESIDENCE,false,6,2023,41.75749444,-87.61990875
09/06/23 23:00,MOTOR VEHICLE THEFT,STREET,false,7,2023,41.73659288,-87.56363552
09/06/23 14:40,BATTERY,SCHOOL - PUBLIC GROUNDS,false,13,2023,41.78949371,-87.77924096
08/25/2024 07:31:00 PM,PUBLIC PEACE VIOLATION,CHA PARKING LOT / GROUNDS,false,10,2024,41.65489835,-87.605106
09/06/23 18:00,CRIMINAL DAMAGE,STREET,false,4,2023,41.81383036,-87.59662118
09/06/23 13:30,MOTOR VEHICLE THEFT,VEHICLE NON-COMMERCIAL,false,50,2023,42.00117497,-87.7013917
09/06/23 19:45,BATTERY,PARKING LOT / GARAGE (NON RESIDENTIAL),false,28,2023,41.86539947,-87.63918859
08/30/2023 11:30:00 AM,OFFENSE INVOLVING CHILDREN,RESIDENCE,false,7,2023,41.7421341,-87.55636551
09/06/23 13:00,THEFT,RESTAURANT,false,2,2023,41.89256968,-87.62205835
09/06/23 7:12,CRIMINAL DAMAGE,APARTMENT,false,3,2023,41.80302105,-87.62105073
09/06/23 13:00,MOTOR VEHICLE THEFT,STREET,false,20,2023,41.79793681,-87.60630178
09/05/23 11:45,ASSAULT,COMMERCIAL / BUSINESS OFFICE,false,32,2023,41.91793371,-87.68010193
09/07/23 0:00,CRIMINAL DAMAGE,STREET,false,20,2023,41.80139369,-87.60572357
09/02/23 9:10,CRIMINAL DAMAGE,APARTMENT,false,40,2023,41.96968079,-87.69216434
09/06/23 1:00,BURGLARY,RESIDENCE - GARAGE,false,10,2023,41.70036692,-87.5376988
09/06/23 18:50,ASSAULT,RESIDENCE,true,15,2023,41.78548501,-87.69478757
09/06/23 4:00,MOTOR VEHICLE THEFT,GAS STATION,false,9,2023,41.66340331,-87.62579388
09/06/23 14:55,CRIMINAL DAMAGE,CEMETARY,false,46,2023,41.95488231,-87.66256709
09/06/23 3:00,BATTERY,APARTMENT,false,29,2023,41.88095048,-87.76321214
09/06/23 15:24,THEFT,COMMERCIAL / BUSINESS OFFICE,false,44,2023,41.93722767,-87.64430547
09/06/23 13:31,ASSAULT,RESIDENCE,false,49,2023,42.01699885,-87.68046906
09/06/23 21:13,THEFT,RESIDENCE - YARD (FRONT / BACK),false,33,2023,41.96350999,-87.71688337
09/06/23 21:30,BATTERY,PARK PROPERTY,false,43,2023,41.91039448,-87.62622133
09/06/23 16:00,ASSAULT,APARTMENT,false,17,2023,41.74814232,-87.64518049
09/06/23 16:09,CRIMINAL DAMAGE,APARTMENT,false,37,2023,41.9035311,-87.72957933
09/06/23 0:01,MOTOR VEHICLE THEFT,STREET,false,29,2023,41.93171863,-87.80147333
09/06/23 11:24,THEFT,SMALL RETAIL STORE,true,15,2023,41.8011413,-87.68501209
09/06/23 9:15,ASSAULT,SCHOOL - PUBLIC GROUNDS,false,8,2023,41.73709431,-87.57299818
09/06/23 23:30,MOTOR VEHICLE THEFT,STREET,false,47,2023,41.96340466,-87.66992337
09/06/23 1:10,BATTERY,RESTAURANT,false,26,2023,41.9029372,-87.69535984
09/06/23 12:30,OTHER OFFENSE,APARTMENT,false,49,2023,42.01187876,-87.67815908
08/25/2024 11:50:00 PM,BATTERY,STREET,false,27,2024,41.89009265,-87.70454078
09/06/23 21:00,BATTERY,APARTMENT,false,7,2023,41.75195059,-87.54991809
09/06/23 2:17,BATTERY,ALLEY,false,44,2023,41.94057376,-87.65412729
09/06/23 0:45,OTHER OFFENSE,RESIDENCE,false,12,2023,41.81816404,-87.70025935
09/06/23 6:25,MOTOR VEHICLE THEFT,STREET,false,39,2023,41.97057167,-87.72320273
09/06/23 20:00,THEFT,RESIDENCE - PORCH / HALLWAY,false,34,2023,41.87662849,-87.65009744
09/06/23 10:00,BATTERY,NURSING / RETIREMENT HOME,false,49,2023,42.01767601,-87.66556919
09/06/23 7:54,CRIMINAL DAMAGE,STREET,false,22,2023,41.806706,-87.74557904
09/06/23 17:30,CRIMINAL DAMAGE,STREET,false,8,2023,41.7505772,-87.58429858
09/06/23 17:42,OTHER OFFENSE,RESIDENCE,false,21,2023,41.69769276,-87.65288817
09/06/23 21:19,BATTERY,STREET,true,42,2023,41.89038906,-87.62667339
09/06/23 22:00,THEFT,STREET,false,20,2023,41.80813086,-87.65644511
09/06/23 23:30,BURGLARY,SMALL RETAIL STORE,false,34,2023,41.87950297,-87.62672358
09/06/23 11:51,ASSAULT,ABANDONED BUILDING,false,28,2023,41.88051067,-87.74404023
08/25/2024 05:07:00 PM,BATTERY,APARTMENT,false,17,2024,41.74492486,-87.66121717
09/06/23 12:19,ASSAULT,SIDEWALK,false,17,2023,41.76400366,-87.68322347
09/06/23 19:23,NARCOTICS,STREET,true,27,2023,41.90181557,-87.7201844
09/07/23 0:00,THEFT,PARKING LOT / GARAGE (NON RESIDENTIAL),false,9,2023,41.6959821,-87.59665314
09/05/23 8:00,DECEPTIVE PRACTICE,APARTMENT,false,34,2023,41.87638821,-87.66475813
08/25/2024 03:25:00 AM,BURGLARY,RESTAURANT,false,4,2024,41.8167924,-87.60798515
09/06/23 19:00,MOTOR VEHICLE THEFT,RESIDENCE - GARAGE,false,11,2023,41.82968708,-87.64810545
09/06/23 7:30,ASSAULT,SCHOOL - PUBLIC BUILDING,false,1,2023,41.89170012,-87.66553503
09/06/23 9:26,BATTERY,APARTMENT,false,27,2023,41.89174266,-87.72143766
09/06/23 4:27,MOTOR VEHICLE THEFT,RESIDENCE,false,10,2023,41.658318,-87.60340609
09/06/23 15:17,THEFT,DRUG STORE,false,14,2023,41.80788793,-87.72279015
09/06/23 12:53,NARCOTICS,STREET,true,25,2023,41.84445948,-87.70925607
09/06/23 17:54,PUBLIC PEACE VIOLATION,STREET,true,24,2023,41.85844844,-87.71766216
09/06/23 6:00,THEFT,STREET,false,32,2023,41.92962926,-87.66951642
09/06/23 18:00,THEFT,STREET,false,34,2023,41.88210413,-87.63383368
09/06/23 18:30,BATTERY,STREET,false,8,2023,41.75633088,-87.60287929
09/06/23 9:00,ASSAULT,STREET,false,5,2023,41.76624907,-87.57538856
09/01/23 3:26,BURGLARY,OTHER (SPECIFY),false,49,2023,42.01317793,-87.68029103
09/06/23 23:30,BATTERY,CTA STATION,false,4,2023,41.87775966,-87.62928744
09/06/23 3:15,BATTERY,APARTMENT,false,6,2023,41.76489976,-87.61525583
09/06/23 2:00,THEFT,STREET,false,12,2023,41.81565085,-87.68754372
08/31/2023 06:00:00 AM,MOTOR VEHICLE THEFT,STREET,false,17,2023,41.76056949,-87.64671909
09/06/23 17:25,BATTERY,CTA STATION,true,49,2023,42.01938781,-87.67353708
09/06/23 17:45,MOTOR VEHICLE THEFT,STREET,false,9,2023,41.67541613,-87.63219985
09/06/23 3:00,ASSAULT,APARTMENT,false,49,2023,42.01389655,-87.66685985
09/06/23 4:14,OTHER OFFENSE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,3,2023,41.80363454,-87.61644095
09/06/23 6:58,CRIMINAL DAMAGE,CTA BUS,false,27,2023,41.88084844,-87.69628465
08/18/2023 12:00:00 PM,DECEPTIVE PRACTICE,BANK,false,34,2023,41.88162419,-87.62939191
08/25/2024 03:59:00 PM,KIDNAPPING,RESIDENCE,false,31,2024,41.93249256,-87.72209941
06/05/23 8:00,MOTOR VEHICLE THEFT,PARKING LOT / GARAGE (NON RESIDENTIAL),false,6,2023,41.76103648,-87.63000771
09/06/23 14:18,PUBLIC PEACE VIOLATION,COMMERCIAL / BUSINESS OFFICE,true,19,2023,41.70055152,-87.65833251
09/06/23 13:20,THEFT,STREET,false,9,2023,41.72122002,-87.62743839
09/06/23 1:00,ROBBERY,ALLEY,false,31,2023,41.92419877,-87.74937447
09/06/23 12:45,BURGLARY,RESIDENCE,false,40,2023,41.98410689,-87.69311936
09/02/23 12:00,DECEPTIVE PRACTICE,RESIDENCE,false,17,2023,41.75534818,-87.64050032
09/06/23 16:20,OTHER OFFENSE,STREET,true,21,2023,41.73009084,-87.64344982
08/27/2023 04:00:00 AM,THEFT,STREET,false,3,2023,41.85427187,-87.62486507
09/06/23 23:35,CRIMINAL DAMAGE,BAR OR TAVERN,false,36,2023,41.89897887,-87.67713989
09/06/23 16:00,CRIMINAL DAMAGE,RESIDENCE - GARAGE,false,25,2023,41.85299157,-87.68210289
09/06/23 22:00,BATTERY,RESIDENCE,false,41,2023,41.98690624,-87.80834494
09/06/23 18:01,BATTERY,VACANT LOT / LAND,false,24,2023,41.86694152,-87.71299884
09/06/23 15:28,NARCOTICS,STREET,true,16,2023,41.79036644,-87.6661808
09/06/23 13:15,SEX OFFENSE,ALLEY,false,48,2023,41.98871923,-87.66838421
09/06/23 7:12,OTHER OFFENSE,NURSING / RETIREMENT HOME,false,20,2023,41.80807526,-87.66617316
09/06/23 13:00,BATTERY,PARKING LOT / GARAGE (NON RESIDENTIAL),false,18,2023,41.73573325,-87.66718617
09/06/23 8:00,BATTERY,STREET,false,5,2023,41.76756177,-87.57511285
09/06/23 0:51,ROBBERY,STREET,false,28,2023,41.8671612,-87.64647918
09/06/23 13:00,THEFT,RESIDENCE - PORCH / HALLWAY,false,35,2023,41.93919427,-87.71907298
09/06/23 11:24,ASSAULT,PARKING LOT / GARAGE (NON RESIDENTIAL),true,9,2023,41.69254258,-87.62666825
09/06/23 12:36,CRIMINAL DAMAGE,WAREHOUSE,false,17,2023,41.75898158,-87.66363247
09/06/23 21:30,PUBLIC PEACE VIOLATION,ALLEY,false,8,2023,41.72203442,-87.6057734
09/06/23 14:30,BURGLARY,COMMERCIAL / BUSINESS OFFICE,false,20,2023,41.78003628,-87.60463783
09/06/23 13:15,ASSAULT,SCHOOL - PUBLIC GROUNDS,false,26,2023,41.90709251,-87.69446985
09/06/23 21:15,CRIMINAL DAMAGE,STREET,true,17,2023,41.75152209,-87.64406329
09/06/23 10:14,THEFT,GAS STATION,false,45,2023,41.9610993,-87.74756329
09/06/23 13:30,OTHER OFFENSE,SIDEWALK,true,8,2023,41.73758075,-87.58565139
09/06/23 20:57,CRIMINAL DAMAGE,STREET,false,4,2023,41.80689027,-87.58983438
09/06/23 22:30,MOTOR VEHICLE THEFT,STREET,false,10,2023,41.65584344,-87.59580069
08/25/2024 06:16:00 PM,ASSAULT,OTHER (SPECIFY),false,10,2024,41.72954416,-87.55124547
09/06/23 21:30,ASSAULT,DEPARTMENT STORE,false,32,2023,41.92823582,-87.68208415
07/11/23 9:20,BATTERY,COMMERCIAL / BUSINESS OFFICE,false,27,2023,41.88770416,-87.67498199
08/25/2024 04:45:00 AM,THEFT,STREET,false,44,2024,41.94002054,-87.64555449
09/06/23 13:00,DECEPTIVE PRACTICE,OTHER (SPECIFY),false,3,2023,41.82834318,-87.6264976
08/25/2024 02:56:00 AM,THEFT,APARTMENT,false,16,2024,41.77658914,-87.67505278
08/25/2024 03:20:00 PM,BURGLARY,CHA APARTMENT,false,27,2024,41.87646629,-87.66027395
09/06/23 9:02,BATTERY,RESIDENCE,false,7,2023,41.71989754,-87.56584207
09/06/23 19:13,BATTERY,APARTMENT,false,6,2023,41.76945295,-87.6087643
09/06/23 21:15,OTHER OFFENSE,RESTAURANT,false,9,2023,41.68547466,-87.60796468
09/06/23 0:30,ASSAULT,APARTMENT,false,17,2023,41.7457785,-87.66453557
09/06/23 11:30,THEFT,DEPARTMENT STORE,false,36,2023,41.9264041,-87.79288181
09/01/23 0:30,THEFT,STREET,false,3,2023,41.82132742,-87.62315551
09/06/23 22:00,MOTOR VEHICLE THEFT,STREET,false,7,2023,41.74938744,-87.56619085
09/06/23 19:15,ROBBERY,SIDEWALK,true,37,2023,41.90946298,-87.75877039
09/06/23 10:00,DECEPTIVE PRACTICE,APARTMENT,false,28,2023,41.87876863,-87.73407202
09/06/23 0:45,CRIMINAL DAMAGE,APARTMENT,false,10,2023,41.69999994,-87.56318954
07/10/23 0:00,DECEPTIVE PRACTICE,RESIDENCE,false,18,2023,41.73743239,-87.72880364
09/06/23 18:00,THEFT,STREET,false,4,2023,41.81383036,-87.59662118
09/06/23 18:00,CRIMINAL DAMAGE,STREET,false,4,2023,41.80710417,-87.59193362
09/06/23 18:40,PUBLIC PEACE VIOLATION,STREET,false,30,2023,41.9238399,-87.77487583
09/06/23 18:00,MOTOR VEHICLE THEFT,STREET,false,40,2023,41.99310038,-87.67913892
08/25/2024 02:12:00 AM,BATTERY,APARTMENT,false,35,2024,41.91753017,-87.73390793
08/28/2023 09:00:00 AM,OTHER OFFENSE,APARTMENT,false,6,2023,41.7761514,-87.64165127
09/06/23 12:05,BURGLARY,APARTMENT,false,1,2023,41.92241644,-87.69845452
09/06/23 0:01,CRIMINAL DAMAGE,STREET,false,27,2023,41.89547703,-87.66238468
09/06/23 0:30,THEFT,APARTMENT,false,46,2023,41.96036017,-87.65053465
09/06/23 14:30,ASSAULT,GAS STATION,false,9,2023,41.70709533,-87.62883442
09/06/23 15:39,PUBLIC PEACE VIOLATION,CTA TRAIN,true,4,2023,41.86742869,-87.62634257
08/31/2023 03:15:00 PM,BATTERY,STREET,false,20,2023,41.77587085,-87.60947662
09/06/23 9:30,CRIMINAL TRESPASS,PARKING LOT / GARAGE (NON RESIDENTIAL),true,14,2023,41.77898437,-87.70234602
09/06/23 8:30,MOTOR VEHICLE THEFT,SCHOOL - PUBLIC GROUNDS,false,9,2023,41.72544908,-87.63013588
09/06/23 14:20,ASSAULT,RESIDENCE,false,45,2023,41.97338746,-87.75888758
09/06/23 15:00,BATTERY,CHA HALLWAY / STAIRWELL / ELEVATOR,false,3,2023,41.81781967,-87.6230622
08/25/2024 06:06:00 PM,THEFT,SMALL RETAIL STORE,false,49,2024,42.00789172,-87.66676432
09/06/23 12:19,BURGLARY,APARTMENT,false,20,2023,41.79219405,-87.62402359
08/29/2023 12:00:00 PM,THEFT,RESIDENCE - PORCH / HALLWAY,false,9,2023,41.66981745,-87.63803626
09/06/23 23:00,THEFT,STREET,false,32,2023,41.924188,-87.68352167
09/06/23 22:30,PUBLIC PEACE VIOLATION,RESIDENCE,false,35,2023,41.91804437,-87.73148177
09/06/23 23:00,THEFT,STREET,false,2,2023,41.89785741,-87.63721735
09/06/23 0:01,CRIMINAL DAMAGE,RESIDENCE,false,33,2023,41.95826015,-87.70570938
09/06/23 12:01,THEFT,GROCERY FOOD STORE,true,41,2023,41.97443857,-87.81119077
09/06/23 10:00,CRIMINAL DAMAGE,RESIDENCE,false,20,2023,41.80772798,-87.65886653
09/06/23 13:51,THEFT,RESTAURANT,false,43,2023,41.92919343,-87.64261696
09/06/23 20:25,THEFT,SMALL RETAIL STORE,true,31,2023,41.92422843,-87.74711798
09/07/23 0:00,CRIMINAL DAMAGE,STREET,false,4,2023,41.81383036,-87.59662118
09/06/23 21:40,BATTERY,APARTMENT,false,24,2023,41.86515441,-87.71390456
09/06/23 11:00,BATTERY,RESIDENCE,false,45,2023,41.96564171,-87.76740693
09/06/23 20:00,THEFT,DRIVEWAY - RESIDENTIAL,false,19,2023,41.7104243,-87.69163414
09/06/23 16:10,PUBLIC PEACE VIOLATION,STREET,false,25,2023,41.85388916,-87.68407958
09/06/23 9:40,NARCOTICS,GAS STATION,true,29,2023,41.88018642,-87.76853246
09/06/23 17:46,ASSAULT,STREET,false,39,2023,41.96135024,-87.73030597
09/06/23 14:30,THEFT,SCHOOL - PUBLIC BUILDING,false,18,2023,41.74946001,-87.72089612
09/06/23 17:10,BATTERY,RESIDENCE - PORCH / HALLWAY,false,24,2023,41.87076952,-87.72113839
09/06/23 14:00,MOTOR VEHICLE THEFT,STREET,false,8,2023,41.76327653,-87.59214149
09/06/23 20:26,THEFT,SMALL RETAIL STORE,false,36,2023,41.91707881,-87.75669596
09/06/23 22:30,CRIMINAL DAMAGE,STREET,false,4,2023,41.84253996,-87.62039608
09/06/23 18:00,MOTOR VEHICLE THEFT,RESIDENCE - YARD (FRONT / BACK),false,16,2023,41.7769223,-87.65078648
09/06/23 14:00,BATTERY,NURSING / RETIREMENT HOME,false,50,2023,41.99891565,-87.67727301
09/06/23 17:00,THEFT,DEPARTMENT STORE,false,31,2023,41.93158252,-87.74274717
09/06/23 16:34,THEFT,SMALL RETAIL STORE,false,34,2023,41.87799992,-87.64309875
09/06/23 10:00,CRIMINAL DAMAGE,STREET,false,4,2023,41.83368122,-87.61243999
09/06/23 23:00,ASSAULT,APARTMENT,false,28,2023,41.86496042,-87.6925509
09/06/23 16:30,ASSAULT,SCHOOL - PUBLIC GROUNDS,false,48,2023,41.98934853,-87.65819227
07/16/2023 02:00:00 AM,THEFT,BAR OR TAVERN,false,27,2023,41.88539325,-87.66354785
09/06/23 10:10,BATTERY,ALLEY,false,30,2023,41.94559185,-87.74704729
11/10/23 18:00,THEFT,PARKING LOT / GARAGE (NON RESIDENTIAL),false,34,2023,41.88448545,-87.62878394
08/25/2024 01:30:00 AM,BATTERY,OTHER RAILROAD PROPERTY / TRAIN DEPOT,false,13,2024,41.77801699,-87.73861119
08/25/2024 02:41:00 PM,PUBLIC PEACE VIOLATION,CHA PARKING LOT / GROUNDS,true,11,2024,41.8374321,-87.64776229
08/25/2024 05:30:00 PM,CRIMINAL DAMAGE,PARKING LOT / GARAGE (NON RESIDENTIAL),false,34,2024,41.87319886,-87.66419656
08/25/2024 10:30:00 PM,THEFT,RESTAURANT,false,43,2024,41.92597679,-87.64072611
08/25/2024 01:00:00 AM,CRIMINAL DAMAGE,DRIVEWAY - RESIDENTIAL,false,18,2024,41.73775171,-87.72638609
08/25/2024 12:30:00 PM,CRIMINAL DAMAGE,STREET,true,28,2024,41.88038536,-87.75393039
08/25/2024 06:47:00 PM,OTHER OFFENSE,APARTMENT,false,36,2024,41.90626217,-87.72759925
08/25/2024 09:30:00 PM,BATTERY,ALLEY,false,37,2024,41.89773894,-87.7224897
08/25/2024 08:50:00 PM,ASSAULT,STREET,false,10,2024,41.701998,-87.56321697
08/25/2024 02:00:00 AM,MOTOR VEHICLE THEFT,STREET,false,42,2024,41.89001352,-87.631665
08/26/2024 12:00:00 AM,THEFT,APARTMENT,false,46,2024,41.96365356,-87.65105469
08/25/2024 04:37:00 PM,NARCOTICS,ALLEY,true,37,2024,41.90150115,-87.72504721
08/25/2024 03:51:00 PM,THEFT,DEPARTMENT STORE,false,21,2024,41.68069291,-87.66244608
08/25/2024 05:15:00 PM,THEFT,PARKING LOT / GARAGE (NON RESIDENTIAL),false,12,2024,41.82286093,-87.69063379
08/25/2024 06:00:00 PM,THEFT,STREET,false,16,2024,41.79296384,-87.67305537
08/25/2024 01:00:00 AM,THEFT,SIDEWALK,false,42,2024,41.89245821,-87.62890568
08/25/2024 05:15:00 PM,MOTOR VEHICLE THEFT,PARKING LOT / GARAGE (NON RESIDENTIAL),false,37,2024,41.89495213,-87.75236262
08/25/2024 04:15:00 AM,MOTOR VEHICLE THEFT,STREET,false,20,2024,41.80907633,-87.63423257
08/25/2024 09:24:00 PM,BATTERY,SIDEWALK,false,35,2024,41.93152424,-87.71144001
08/25/2024 07:30:00 PM,BATTERY,SIDEWALK,false,3,2024,41.82539278,-87.63136941
08/25/2024 09:50:00 PM,MOTOR VEHICLE THEFT,OTHER (SPECIFY),false,24,2024,41.86751696,-87.70326414
08/25/2024 05:51:00 AM,PUBLIC PEACE VIOLATION,CHA HALLWAY / STAIRWELL / ELEVATOR,false,3,2024,41.85496367,-87.62713324
08/25/2024 07:15:00 PM,NARCOTICS,GAS STATION,true,21,2024,41.73587173,-87.65753413
08/25/2024 12:30:00 PM,THEFT,ALLEY,false,24,2024,41.87412965,-87.74338286
08/25/2024 01:00:00 AM,THEFT,APARTMENT,false,7,2024,41.76025625,-87.56639861
08/25/2024 09:00:00 AM,MOTOR VEHICLE THEFT,STREET,false,8,2024,41.75240971,-87.60036206
08/25/2024 02:00:00 AM,BATTERY,STREET,false,8,2024,41.75023781,-87.59546511
08/25/2024 04:59:00 AM,HOMICIDE,CHA GROUNDS,false,27,2024,41.89907641,-87.64185068
08/25/2024 05:00:00 PM,ASSAULT,RESTAURANT,false,42,2024,41.89250535,-87.62630482
08/25/2024 04:21:00 AM,CRIMINAL DAMAGE,COMMERCIAL / BUSINESS OFFICE,false,8,2024,41.73634572,-87.58563641
08/25/2024 02:30:00 PM,BURGLARY,APARTMENT,false,6,2024,41.76488381,-87.62328714
08/25/2024 03:45:00 PM,BATTERY,APARTMENT,true,16,2024,41.77813885,-87.69336461
08/25/2024 12:00:00 PM,CRIMINAL DAMAGE,APARTMENT,false,7,2024,41.75836562,-87.56150984
